mineral,mineral_1,similarity_1,mineral_2,similarity_2,mineral_3,similarity_3,mineral_4,similarity_4,mineral_5,similarity_5,mineral_6,similarity_6,mineral_7,similarity_7,mineral_8,similarity_8,mineral_9,similarity_9,mineral_10,similarity_10
Tetraferriphlogopite,Haggertyite,0.666666666667,Jeppeite,0.666666666667,Artsmithite,0.5,Lenoblite,0.285714285714,Paraumbite,0.285714285714,Delindeite,0.25,Seidite-(Ce),0.25,Lourenswalsite,0.25,Labuntsovite-Fe,0.25,Labuntsovite-Mn,0.25
Tetraferroplatinum,Isoferroplatinum,0.425531914894,Tulameenite,0.352941176471,Irarsite,0.326086956522,Hollingworthite,0.318181818182,Stibiopalladinite,0.305555555556,Ruarsite,0.3,Osmium,0.27868852459,Cooperite,0.275862068966,Menshikovite,0.266666666667,Ruthenium,0.260869565217
Tetrahedrite,Acanthite,0.192640212813,Covellite,0.189496717724,Sphalerite,0.188942938769,Galena,0.18002548796,Silver,0.179129843644,Chalcocite,0.161100508906,Chalcopyrite,0.160623409669,Bornite,0.158204438467,Azurite,0.157427208422,Siderite,0.151300654751
Tetrataenite,Merrillite,0.337837837838,Isocubanite,0.21568627451,Stanfieldite,0.208333333333,Lawrencite,0.168831168831,Lonsdaleite,0.159090909091,Nickelphosphide,0.150943396226,Moissanite,0.148936170213,Schreibersite,0.14606741573,Oldhamite,0.140625,Krinovite,0.133333333333
Tetrawickmanite,Calcioferrite,1.0,Rittmannite,1.0,Kayrobertsonite,1.0,Footemineite,1.0,Eakerite,1.0,Bikitaite,1.0,Zabuyelite,1.0,Lithiomarsturite,1.0,Wickmanite,0.625,Brannockite,0.555555555556
Thalenite-(Y),Behoite,0.222222222222,Ixiolite,0.219512195122,Yttrialite-(Y),0.214285714286,Rowlandite-(Y),0.208333333333,Rhabdophane-(Ce),0.205882352941,Zirkelite,0.2,Liandratite,0.2,Florencite-(Ce),0.194444444444,Synchysite-(Y),0.188679245283,Rhabdophane-(La),0.185185185185
Thaumasite,Monticellite,0.1875,Tobermorite,0.185714285714,Gyrolite,0.179012345679,Okenite,0.165517241379,Hydroxyapophyllite-(K),0.148387096774,Pectolite,0.145110410095,Babingtonite,0.136752136752,Stevensite,0.129943502825,Nekoite,0.125,Ettringite,0.12389380531
Theisite,Auriacusite,0.7,Mawbyite,0.7,Joelbruggerite,0.7,Kipushite,0.5,Philipsbornite,0.466666666667,Kolwezite,0.4,Veszelyite,0.368421052632,Arsenbrackebuschite,0.333333333333,Philipsburgite,0.28,Zincrosasite,0.277777777778
Thenardite,Mirabilite,0.323529411765,Glauberite,0.25,Blodite,0.19512195122,Ulexite,0.13358778626,Halite,0.132596685083,Trona,0.126582278481,Hexahydrite,0.109154929577,Thermonatrite,0.108808290155,Borax,0.104347826087,Aphthitalite,0.104046242775
Theresemagnanite,Fermiite,1.0,Dansite-(Mn),1.0,Cobaltoblodite,1.0,Oppenheimerite,1.0,Ivsite,1.0,Lishizhenite,1.0,Wetherillite,1.0,Aluminocoquimbite,1.0,Manganoblodite,1.0,Belakovskiite,1.0
