mineral,mineral_1,similarity_1,mineral_2,similarity_2,mineral_3,similarity_3,mineral_4,similarity_4,mineral_5,similarity_5,mineral_6,similarity_6,mineral_7,similarity_7,mineral_8,similarity_8,mineral_9,similarity_9,mineral_10,similarity_10
Abelsonite,Chalcopyrite,0.00473683685669,Gold,0.00578443919351,Magnetite,0.00641777670377,Baryte,0.00695249597694,Galena,0.00726650036798,Muscovite,0.00734421082065,Fluorite,0.00781488527774,Sphalerite,0.00790273118168,Quartz,0.00813508358418,Epidote,0.00825038700379
Abernathyite,Gold,0.0179945520743,Quartz,0.0182210876123,Zaratite,0.0200804832226,Bavenite,0.0224506627533,Minnesotaite,0.0229961024909,Chalcopyrite,0.0235769808298,Calcite,0.0251506259557,Benitoite,0.0259237923683,Eudialyte,0.0261981258531,Pyrite,0.0265614100804
Abhurite,Gold,0.00708446223613,Chalcopyrite,0.00870212497028,Sphalerite,0.00967882948475,Quartz,0.00996340189807,Baryte,0.0127725506867,Pyrite,0.0142598694626,Galena,0.0148326817644,Malachite,0.0156613661912,Hematite,0.0160955694995,Pyrrhotite,0.0169278231662
Acanthite,Jamborite,0.00747038724839,Zircophyllite,0.00747038724839,Hilgardite,0.00792354222214,Kimzeyite,0.00792354222214,Heklaite,0.00847062293854,Malhmoodite,0.00914931846978,Willhendersonite,0.00914931846978,Faujasite-Na,0.00914931846978,Eggletonite,0.00914931846978,Stistaite,0.00914931846978
Actinolite,Hauerite,0.00744389946297,Heklaite,0.00855701602477,Faujasite-Na,0.00924263366811,Willhendersonite,0.00924263366811,Carlsonite,0.0101247979016,Metahohmannite,0.0101247979016,Huizingite-(Al),0.0101247979016,Pyracmonite,0.0101247979016,Kremersite,0.0101247979016,Adranosite-(Fe),0.0101247979016
Adamite,Minnesotaite,0.010859946415,Greenalite,0.013759441356,Hauerite,0.0139441401083,Moraesite,0.0145463201374,Ferro-pargasite,0.0185089998756,Jahnsite-(CaMnFe),0.0185089998756,Schoonerite,0.0189660810453,Evansite,0.0199920047968,Babingtonite,0.020504703521,Galaxite,0.0205716032209
Adelite,Millerite,0.012770236106,Magnesiochromite,0.0132967437602,Ankerite,0.0136653343615,Columbite-(Fe),0.0139130645188,Carnotite,0.0141747751854,Chromite,0.0143016138057,Taenite,0.0144942758913,Elbaite,0.0149403576167,Uvarovite,0.0154046818862,Cassiterite,0.0156941205144
Adranosite-(Fe),Gold,0.0059741431103,Epidote,0.00639072229309,Pyrrhotite,0.00713739693785,Chalcocite,0.00715015694767,Scheelite,0.00728163919411,Chalcopyrite,0.00733827610387,Azurite,0.00740537603279,Silver,0.00750692363807,Bornite,0.00755928946018,Molybdenite,0.00756794348644
Aegirine,Potassic-pargasite,0.0136234219031,Fluoro-pargasite,0.0136234219031,Hauerite,0.0155169357946,Jamborite,0.0157309726061,Hilgardite,0.0166852161066,Feruvite,0.0166852161066,Shandite,0.0166852161066,Sudburyite,0.0166852161066,Hydroboracite,0.0166852161066,Ungavaite,0.0166852161066
Aegirine-augite,Nitrocalcite,0.0132314031006,Planerite,0.0168168198499,Phoenicochroite,0.0169808902703,Kidwellite,0.0171498585143,Stetefeldtite,0.0176887284419,Gold,0.0178196369999,Tetrataenite,0.0184931680364,Molybdofornacite,0.0199363055707,Honessite,0.0199363055707,Hauerite,0.0199363055707
Aenigmatite,Gold,0.0179473043315,Hauerite,0.0232495277488,Norbergite,0.0235702260396,Cuprobismutite,0.025,Algodonite,0.025,Fluor-uvite,0.0262612865719,Sussexite,0.0262612865719,Ixiolite,0.0267261241912,Fluoro-edenite,0.0267261241912,Braggite,0.0267261241912
Aerinite,Gold,0.0059741431103,Cinnabar,0.00953245967048,Chlorargyrite,0.0108052872401,Muscovite,0.0113776024798,Ankerite,0.0114332390095,Carnotite,0.0118594677827,Quartz,0.0126028172966,Cassiterite,0.013130643286,Scheelite,0.0145632783882,Malachite,0.0148576765302
Aeschynite-(Ce),Gold,0.0137966925316,Uvarovite,0.0148823365912,Quartz,0.0160077279093,Dioptase,0.0186826159736,Pyrite,0.0190922164198,Colemanite,0.0201619459636,Carnotite,0.0205412007504,Galena,0.0216645183751,Ulexite,0.022733144649,Malachite,0.0228748894513
Aeschynite-(Y),Strunzite,0.0168215777563,Hydroxylherderite,0.0170473808498,Gold,0.0191941888793,Zaratite,0.0200804832226,Wardite,0.021315227816,Bavenite,0.0224506627533,Aguilarite,0.023186944788,Petalite,0.023186944788,Wodginite,0.0242179739848,Halloysite-7A,0.0251497727414
Afghanite,Gold,0.00818043235818,Cinnabar,0.00870190531672,Stibnite,0.00916544468883,Chlorargyrite,0.00986383260287,Carnotite,0.0108261633744,Rhodochrosite,0.0110742582364,Quartz,0.0115047455358,Cassiterite,0.0119865825371,Tenorite,0.0128395202629,Malachite,0.0135631409795
Afmite,Gold,0.00545362157212,Quartz,0.00690284732147,Tetrahedrite,0.00701275377095,Pyrite,0.00823293947283,Cinnabar,0.00870190531672,Magnetite,0.00907610685476,Chlorargyrite,0.00986383260287,Chalcopyrite,0.0100483483882,Calcite,0.0100884943111,Galena,0.0102763833714
Afwillite,Cinnabar,0.0128535659976,Gold,0.0140971826215,Chlorargyrite,0.0145698463423,Rhodochrosite,0.0163577634937,Sillimanite,0.0183834711307,Quartz,0.0186929989137,Analcime,0.0201906930241,Pyrargyrite,0.0203510300299,Metatyuyamunite,0.0211619477845,Chromite,0.0215125284775
Agaite,Magnetite,0.0136141602821,Pyrite,0.0137215657881,Quartz,0.0138056946429,Hematite,0.0139391720749,Baryte,0.0147484711544,Gold,0.0163608647164,Chalcopyrite,0.0167472473137,Epidote,0.0175017137934,Dolomite,0.0183741591144,Sphalerite,0.0186269160282
Agardite-(Ce),Gold,0.0136340539303,Pyrite,0.0137215657881,Quartz,0.0138056946429,Hematite,0.0139391720749,Chrysotile,0.0140358653511,Chromite,0.0145640506277,Siderite,0.0146246664357,Anthophyllite,0.0159637714204,Calcite,0.0168141571852,Galena,0.017127305619
Agardite-(La),Gold,0.00862293283227,Sphalerite,0.0117806960868,Chalcopyrite,0.0148286448938,Beryl,0.0156269076979,Quartz,0.0160077279093,Scheelite,0.0168162253954,Microcline,0.0174449749695,Tetrahedrite,0.0177410196689,Almandine,0.0183648612345,Graphite,0.0183959092046
Agardite-(Nd),Quartz,0.00939358539442,Gold,0.0111321584183,Chrysotile,0.0114602360695,Anthophyllite,0.0130343647834,Pyrite,0.0134443338611,Dolomite,0.0150024380943,Hematite,0.0151750484535,Datolite,0.0153105070725,Pyrrhotite,0.0159597047354,Uraninite,0.0160097368809
Agardite-(Y),Babingtonite,0.01163105263,Wodginite,0.019462473604,Halloysite-7A,0.0202113020864,Messelite,0.0206196524711,Whitmoreite,0.0225417408667,Rockbridgeite,0.0229657606087,Ancylite-(Ce),0.0231125081761,Gerhardtite,0.0234146452895,Hauerite,0.0237289498938,Norbergite,0.0240562612162
Agrellite,Cinnabar,0.00953245967048,Stibnite,0.0100402416113,Chlorargyrite,0.0108052872401,Wulfenite,0.0117851130198,Carnotite,0.0118594677827,Gold,0.0119482862206,Quartz,0.0126028172966,Dolomite,0.0134185885628,Autunite,0.0139009609371,Chalcocite,0.0143003138953
Aguilarite,Magnesiochromite,0.00642293744423,Triphylite,0.00823107997208,Grunerite,0.00949157995752,Margarite,0.00970370849566,Cookeite,0.00996023841112,Heterosite,0.0101118489285,Montebrasite,0.0103362278824,Babingtonite,0.0104031297322,Perovskite,0.0112366643744,Amblygonite,0.0113665723245
Aikinite,Minnesotaite,0.010706981783,Whitmoreite,0.0130599060552,Greenalite,0.0135656367273,Hauerite,0.0137477339587,Norbergite,0.0139373668335,Xanthoxenite,0.0141350698548,Moraesite,0.0143414321553,Ferrostrunzite,0.0152676204138,Fluor-uvite,0.0155286242846,Strunzite,0.0156642480324
Ajoite,Chromite,0.0119655885862,Arsenopyrite,0.0153846153846,Graphite,0.0159313246969,Marcasite,0.0172292196902,Muscovite,0.0199108043396,Strunzite,0.0209426954146,Almandine,0.0212059151547,Hydroxylherderite,0.0212238179989,Vivianite,0.0212477591436,Pyrrhotite,0.0214121908135
Akaganeite,Glaucophane,0.0118179864812,Strunzite,0.014808721944,Pumpellyite-(Mg),0.0163082018263,Jadeite,0.0168549965616,Laueite,0.0175682092232,Laurite,0.0191741247212,Chromite,0.019742213937,Bavenite,0.0197642353761,Wodginite,0.0213200716356,Halloysite-7A,0.0221403721385
Akermanite,Gold,0.0124958168329,Stibnite,0.0180005760276,Quartz,0.0210885469076,Chalcopyrite,0.0219272938564,Cinnabar,0.022786937031,Pyrite,0.0233554708686,Malachite,0.0236777600762,Chromite,0.0238360230095,Voltaite,0.0240007680369,Strunzite,0.0250313087161
Akimotoite,Quartz,0.00563615123665,Gold,0.00667929505097,Pyrite,0.00672216693055,Chalcopyrite,0.00820444210296,Calcite,0.00823722111172,Galena,0.00839063188704,Sphalerite,0.00912528795015,Malachite,0.0110742582364,Magnetite,0.0111159153226,Stibnite,0.0112253313767
Akrochordite,Cinnabar,0.00805639884854,Chlorargyrite,0.00913213448453,Ankerite,0.00966285059421,Carnotite,0.0100230796554,Cassiterite,0.0110974190405,Pyrargyrite,0.0127556831256,Chromite,0.0134836908052,Tyuyamunite,0.0136386181397,Alunite,0.0137464349807,Topaz,0.0140566499995
Aktashite,Microcline,0.012768414259,Hematite,0.0129051656812,Chrysotile,0.0129946862598,Chromite,0.0134836908052,Albite,0.0134987311789,Muscovite,0.0144237437166,Anthophyllite,0.0147795804491,Talc,0.0148593167219,Quartz,0.0149118545237,Beryl,0.0152503003624
Alabandite,Norbergite,0.0127827498141,Ferrostrunzite,0.0140028008403,Fluor-uvite,0.0142421822974,Greifensteinite,0.0144942758913,Metavivianite,0.0147602480923,Tavorite,0.0150414209399,Phosphoferrite,0.0159923255252,Arrojadite-(KFe),0.0163517485042,Kolbeckite,0.0171498585143,Barbosalite,0.0175953835769
Alamosite,Chromite,0.0171638982673,Strunzite,0.0180246023479,Almandine,0.0182511458301,Hydroxylherderite,0.018266554145,Vivianite,0.0182871594016,Marcasite,0.0185356891467,Arsenopyrite,0.0198614530575,Pyrophanite,0.0202860206483,Stilpnomelane,0.0202860206483,Epistilbite,0.0207524268788
Albite,Hauerite,0.00587139240376,Jamborite,0.00595238095238,Heklaite,0.00674936558945,Willhendersonite,0.007290148044,Faujasite-Na,0.007290148044,Sabieite,0.0079859570625,Ammoniomagnesiovoltaite,0.0079859570625,Pyracmonite,0.0079859570625,Adranosite-(Fe),0.0079859570625,Carlsonite,0.0079859570625
Aleksite,Gold,0.00757360870204,Magnetite,0.0126042632307,Quartz,0.0127815895918,Hematite,0.0129051656812,Chrysotile,0.0129946862598,Muscovite,0.0144237437166,Anthophyllite,0.0147795804491,Ilmenite,0.0151763590765,Pyrite,0.0152444416883,Fluorite,0.0153481299997
Alforsite,Fluorite,0.0101518337673,Magnetite,0.0111159153226,Dolomite,0.0112518285707,Gypsum,0.0123315905917,Microcline,0.0126682682873,Wulfenite,0.0131761569174,Cerussite,0.0132582521472,Carnotite,0.0132592880696,Gold,0.0133585901019,Kaolinite,0.0137666830915
Algodonite,Gold,0.00708446223613,Stibnite,0.00793750793751,Chlorargyrite,0.00854232961276,Scheelite,0.00863496185735,Tetrahedrite,0.00910983437419,Opal,0.00942892858006,Hemimorphite,0.00987055739822,Talc,0.0104247135328,Pectolite,0.0111580460669,Niter,0.0112027678737
Aliettite,Quartz,0.0126028172966,Gold,0.0149353577757,Pyrite,0.0150312222128,Chrysotile,0.0153755201338,Albite,0.015971914125,Anthophyllite,0.0174874354196,Chalcopyrite,0.0183456902597,Calcite,0.0184189863515,Galena,0.0187620232736,Sphalerite,0.0204047641708
Allactite,Cinnabar,0.00710507593866,Chlorargyrite,0.00805378559509,Ankerite,0.00852183320942,Carnotite,0.00883952537973,Cassiterite,0.00978700365858,Pyrargyrite,0.0112494551177,Chromite,0.011891497542,Tyuyamunite,0.0120281306081,Alunite,0.0121232161242,Topaz,0.0123968000551
Allanite-(Ce),Millisite,0.0123203545159,Dietrichite,0.0134962721696,Juanitaite,0.0139699689057,Eitelite,0.0144973218672,Abelsonite,0.0150892910071,Loughlinite,0.0150892910071,Isomertieite,0.0150892910071,Potassic-fluoro-richterite,0.0157602504513,Froodite,0.0157602504513,Zemannite,0.0157602504513
Allanite-(La),Gold,0.00667929505097,Quartz,0.0131510195522,Pyrite,0.0156850561713,Chalcocite,0.0159882369848,Schorl,0.016135854919,Scheelite,0.0162822402256,Silver,0.0167859915566,Bornite,0.0169030850946,Chrysocolla,0.0176090181265,Cerussite,0.0176776695297
Allanite-(Nd),Quartz,0.0149118545237,Gold,0.0151472174041,Pyrite,0.0152444416883,Chalcopyrite,0.0186059258147,Calcite,0.0186802616193,Galena,0.0190281645564,Sphalerite,0.0206942079068,Dolomite,0.0226815544327,Malachite,0.0251140570698,Diopside,0.0257570041744
Allanite-(Y),Gold,0.0111150188263,Malachite,0.0184286796504,Galena,0.0186171406168,Quartz,0.0187582451815,Sphalerite,0.0202471960662,Pyrite,0.0205083302349,Calcite,0.0205613467516,Glaucophane,0.0207301196308,Margarite,0.0208469099613,Kermesite,0.0210258566766
Allargentum,Gold,0.00896121466544,Quartz,0.0126028172966,Goethite,0.01449047112,Magnetite,0.014913565376,Pyrite,0.0150312222128,Microcline,0.015107791492,Hematite,0.0152695979568,Chromite,0.0159541181149,Muscovite,0.0170664037197,Talc,0.0175817806498
Alleghanyite,Tyrolite,0.0149021532932,Carnotite,0.0175623560798,Chenevixite,0.0181938511535,Eudialyte,0.0193202901002,Beryllonite,0.0204379779828,Gerhardtite,0.0214867521297,Hauerite,0.0217751778155,Lipscombite,0.0220755392844,Gismondine,0.022388683142,Chlorargyrite,0.0224017491969
Alloclasite,Gold,0.0126730713152,Galena,0.0132667538855,Quartz,0.0160407676305,Tetrahedrite,0.0162961671396,Annite,0.0177053557949,Hematite,0.0179953937687,Baryte,0.0190401943877,Pyrite,0.0191316224812,Muscovite,0.0201129496677,Pyrrhotite,0.0201876070991
Allophane,Hauerite,0.00977250542524,Tavorite,0.0116578941636,Arrojadite-(KFe),0.0126734671022,Wolfeite,0.0144172464218,Calumetite,0.0158870317838,Seamanite,0.0171599555764,Isomertieite,0.0171599555764,Yttrialite-(Y),0.0171599555764,Froodite,0.0179229890582,Whiteite-(CaMnMg),0.0179229890582
Alluaudite,Gold,0.0117649750375,Babingtonite,0.0129034943523,Voltaite,0.0143799327136,Stibnite,0.0143799327136,Brochantite,0.0165062054364,Rhodonite,0.0165748386033,Dolomite,0.0168161890023,Cinnabar,0.0170658403905,Chromite,0.0171374719264,Fluorite,0.0173396735882
Almandine,Hauerite,0.00779544944832,Heklaite,0.00896113470921,Willhendersonite,0.00967913173565,Stistaite,0.00967913173565,Faujasite-Na,0.00967913173565,Clinoatacamite,0.0103474270732,Cabriite,0.0106029575774,Metaheinrichite,0.0106029575774,Ammoniomagnesiovoltaite,0.0106029575774,Huizingite-(Al),0.0106029575774
Alpersite,Gold,0.00896121466544,Galena,0.0112572139642,Quartz,0.0126028172966,Magnetite,0.014913565376,Pyrite,0.0150312222128,Chrysotile,0.0153755201338,Chromite,0.0159541181149,Siderite,0.0160205194057,Muscovite,0.0170664037197,Anthophyllite,0.0174874354196
Alstonite,Gold,0.00578443919351,Muscovite,0.011016316231,Epidote,0.0123755805057,Magnetite,0.0128355534075,Hematite,0.0131419774644,Pyrrhotite,0.0138215097378,Chlorargyrite,0.013949565844,Scheelite,0.0141008336659,Bornite,0.0146385010942,Molybdenite,0.014655259544
Altaite,Hauerite,0.0107242074601,Norbergite,0.0108721345509,Ferrostrunzite,0.0119098266835,Fluor-uvite,0.0121134282128,Babingtonite,0.0157698282403,Warwickite,0.0158212796927,Lanthanite-(La),0.0158212796927,Landesite,0.0163082018263,Minnesotaite,0.0167044102333,Sinhalite,0.0168430384213
Alum-(K),Minnesotaite,0.0162607000122,Wodginite,0.0171246936313,Eudialyte,0.0185248724451,Whitmoreite,0.019834087594,Gold,0.0203585116739,Greenalite,0.0206021410858,Hauerite,0.0208786922665,Norbergite,0.0211666878334,Xanthoxenite,0.0214669395371,Moraesite,0.0217803420935
Alum-(Na),Albite,0.014317566531,Quartz,0.0150632477911,Uvarovite,0.0154046818862,Gold,0.0160660502138,Chromite,0.0190688184076,Uvite,0.020203050891,Kermesite,0.0202610224618,Fluorapatite,0.0209335160605,Carnotite,0.0212621627781,Valentinite,0.0213980246255
Aluminite,Babingtonite,0.016448792374,Gold,0.0177242701094,Datolite,0.0187514650154,Strunzite,0.0191179778225,Hydroxylherderite,0.0193746064573,Quartz,0.0195580674108,Cinnabar,0.0217547632918,Zaratite,0.0228217732294,Pyrite,0.0233266618397,Chalcopyrite,0.0234461462392
Aluminoceladonite,Gold,0.00667929505097,Quartz,0.00845422685497,Pyrite,0.0100832503958,Stibnite,0.0112253313767,Chlorargyrite,0.0120806783926,Chalcopyrite,0.0123066631544,Galena,0.0125859478306,Carnotite,0.0132592880696,Opal,0.0133345186766,Sphalerite,0.0136879319252
Aluminocopiapite,Minnesotaite,0.0197565194923,Beryllonite,0.0238095238095,Babingtonite,0.0248682365651,Greenalite,0.0250313087161,Hauerite,0.0253673144716,Norbergite,0.0257172249937,Gismondine,0.0260820265479,Moraesite,0.0264628062012,Ferrostrunzite,0.028171808491,Datolite,0.0283495503708
Aluminocoquimbite,Gold,0.00757360870204,Epidote,0.0108022922736,Sillimanite,0.0115224503206,Pyrrhotite,0.0120644027794,Scheelite,0.0123082166926,Silver,0.0126890169053,Tetrahedrite,0.0129850967918,Chrysotile,0.0129946862598,Albite,0.0134987311789,Muscovite,0.0144237437166
Alumohydrocalcite,Gold,0.0109072431442,Quartz,0.0115047455358,Pyrite,0.0137215657881,Chrysotile,0.0140358653511,Muscovite,0.0155794238212,Anthophyllite,0.0159637714204,Ilmenite,0.0163923413202,Calcite,0.0168141571852,Galena,0.017127305619,Sphalerite,0.0186269160282
Alunite,Hendricksite,0.0100871255445,Schallerite,0.0109658615827,Chlorophoenicite,0.0109658615827,Hodgkinsonite,0.0109658615827,Yeatmanite,0.0115010926557,Diaoyudaoite,0.0115010926557,Nelenite,0.0115010926557,Johnbaumite,0.0115010926557,Hauerite,0.0119582667222,Hauckite,0.0121232161242
Alunogen,Hauerite,0.0103561627667,Ferrostrunzite,0.0115010926557,Evansite,0.0148478467729,Landesite,0.0157485197087,Stanfieldite,0.0162650012158,Calumetite,0.0168358757425,Hendricksite,0.0174714139454,Lavenite,0.0181848241863,Thortveitite,0.0181848241863,Seamanite,0.0181848241863
Amarantite,Quartz,0.0113891170179,Gold,0.011568878387,Chalcopyrite,0.0142105105701,Pyrite,0.0155241795476,Galena,0.0169551675253,Sphalerite,0.0184397060906,Calcite,0.0190230473049,Malachite,0.0191811779216,Magnetite,0.0192533301113,Dolomite,0.0216541541806
Amblygonite,Aguilarite,0.0113665723245,Hauerite,0.0144745237372,Lipscombite,0.0146741817721,Norbergite,0.0146741817721,Fluor-uvite,0.0163495628798,Sussexite,0.0163495628798,Diaphorite,0.016638958141,Braggite,0.016638958141,Fluoro-edenite,0.016638958141,Seligmannite,0.0179721288672
Amesite,Aguilarite,0.019687480774,Halloysite-7A,0.0213540710879,Kidwellite,0.0215665546407,Montgomeryite,0.0217855100475,Eudialyte,0.022244202665,Strashimirite,0.0238162754115,Pennantite,0.0238162754115,Gorceixite,0.0241121411085,Tripuhyite,0.0241121411085,Carnotite,0.0242642696909
Ammineite,Gold,0.00757360870204,Calcite,0.00934013080966,Dolomite,0.0113407772163,Magnetite,0.0126042632307,Microcline,0.012768414259,Tetrahedrite,0.0129850967918,Chromite,0.0134836908052,Muscovite,0.0144237437166,Marcasite,0.0145613483268,Quartz,0.0149118545237
Ammonioalunite,Fluorite,0.0135357783564,Sphalerite,0.0159692539128,Malachite,0.0166113873546,Magnetite,0.0166738729839,Gold,0.0166982376274,Galena,0.0167812637741,Montroseite,0.0181369062528,Muscovite,0.0190808194243,Anthophyllite,0.0195515471751,Quartz,0.0197265293283
Ammoniojarosite,Sphalerite,0.0140492998785,Gold,0.0141397402508,Babingtonite,0.0155080701733,Scheelite,0.0156675929621,Galena,0.0161477785955,Malachite,0.0170499359303,Stibnite,0.0172825282455,Chalcopyrite,0.0173684018079,Fluorite,0.0182347323147,Beryl,0.0194126821615
Ammoniomagnesiovoltaite,Gold,0.0059741431103,Epidote,0.00639072229309,Pyrrhotite,0.00713739693785,Chalcocite,0.00715015694767,Scheelite,0.00728163919411,Chalcopyrite,0.00733827610387,Azurite,0.00740537603279,Silver,0.00750692363807,Bornite,0.00755928946018,Molybdenite,0.00756794348644
Analcime,Hauerite,0.0110089704611,Jamborite,0.011160825503,Hilgardite,0.0118378430953,Kremersite,0.0149738187059,Metahohmannite,0.0149738187059,Ammoniomagnesiovoltaite,0.0149738187059,Pyracmonite,0.0149738187059,Huizingite-(Al),0.0149738187059,Clairite,0.0149738187059,Adranosite-(Fe),0.0149738187059
Anandite,Carnotite,0.0118594677827,Cassiterite,0.013130643286,Metatyuyamunite,0.0156941205144,Chlorargyrite,0.0162079308601,Montroseite,0.0162221421131,Pearceite,0.0163956458946,Phosphuranylite,0.0163956458946,Torbernite,0.016689863152,Vanadinite,0.0170498584868,Ankerite,0.0171498585143
Anapaite,Gold,0.0155212790981,Quartz,0.0160077279093,Baryte,0.0186555043413,Montroseite,0.0187317162316,Galena,0.0194980665376,Pyrolusite,0.0210206300476,Sphalerite,0.0212052529562,Calcite,0.0212684134565,Corvusite,0.0219793491132,Pyrite,0.0225635284961
Anatase,Perloffite,0.0118678165819,Metanatroautunite,0.0118678165819,Hauerite,0.0123395681042,Tinsleyite,0.012509777084,Olmsteadite,0.012509777084,Varlamoffite,0.0141847539091,Schneiderhohnite,0.0141847539091,Mushistonite,0.0141847539091,Johnwalkite,0.0153212853259,Arrojadite-(BaFe),0.0153212853259
Ancylite-(Ce),Gold,0.0117649750375,Colemanite,0.012503908082,Lawsonite,0.013533299049,Ulexite,0.0140984978146,Strunzite,0.0149973756889,Mitridatite,0.01506358959,Hydroxylherderite,0.0151986917529,Chlorargyrite,0.0154756538218,Scheelite,0.0156434704029,Hureaulite,0.0157778958203
Andalusite,Vincentite,0.0106831266139,Fluoro-pargasite,0.01111935072,Potassic-pargasite,0.01111935072,Melanophlogite,0.0117480509031,Probertite,0.0120311770818,Idrialite,0.0121806384284,Hauerite,0.0126648247722,Ruarsite,0.0128395202629,Kassite,0.0128395202629,Norbergite,0.0128395202629
Andersonite,Strunzite,0.0119917525104,Hydroxylherderite,0.012152722834,Bavenite,0.0160046099916,Gold,0.0162487258711,Minnesotaite,0.016393442623,Wodginite,0.0172644893682,Benitoite,0.0184805317739,Glaucophane,0.0191398514457,Melanophlogite,0.0195254411396,Whitmoreite,0.0199960011996
Andradite,Hauerite,0.0118877158604,Jamborite,0.012051692101,Hilgardite,0.0127827498141,Heklaite,0.0136653343615,Faujasite-Na,0.0147602480923,Willhendersonite,0.0147602480923,Lanthanite-(Ce),0.0161690416691,Metahohmannite,0.0161690416691,Huizingite-(Al),0.0161690416691,Pyracmonite,0.0161690416691
Andychristyite,Magnetite,0.0136141602821,Pyrite,0.0137215657881,Quartz,0.0138056946429,Hematite,0.0139391720749,Baryte,0.0147484711544,Gold,0.0163608647164,Chalcopyrite,0.0167472473137,Epidote,0.0175017137934,Dolomite,0.0183741591144,Sphalerite,0.0186269160282
Anglesite,Melanophlogite,0.00702489909738,Idrialite,0.00728357040729,Howieite,0.00778646429044,Heklaite,0.0087055317289,Ruthenium,0.0087055317289,Willhendersonite,0.00940304896279,Stistaite,0.00940304896279,Faujasite-Na,0.00940304896279,Paulingite-Ca,0.0103005240525,Clinojimthompsonite,0.0103005240525
Anhydrite,Potassic-fluoro-richterite,0.00994594152876,Idrialite,0.0104313914787,Fresnoite,0.0114845840379,Titantaramellite,0.012251047988,Paulscherrerite,0.0124678975306,Noonkanbahite,0.0124678975306,Bjarebyite,0.0134668684916,Bradleyite,0.0134668684916,Truscottite,0.0134668684916,Stistaite,0.0134668684916
Anilite,Aguilarite,0.0186338998125,Gold,0.0192814639784,Messelite,0.0206196524711,Schorl,0.0209610904075,Scheelite,0.0211512504989,Beryllonite,0.0222717701594,Whitmoreite,0.0225417408667,Carnotite,0.0229657606087,Ancylite-(Ce),0.0231125081761,Hauerite,0.0237289498938
Ankerite,Hendricksite,0.00709059383019,Hodgkinsonite,0.00770828816771,Chlorophoenicite,0.00770828816771,Melanophlogite,0.00779740428629,Johnbaumite,0.00808452083454,Yeatmanite,0.00808452083454,Allactite,0.00852183320942,Hancockite,0.00852183320942,Margarosanite,0.00852183320942,Hauckite,0.00852183320942
Annabergite,Hauerite,0.0142552000872,Greifensteinite,0.0163868381336,Metavivianite,0.0166875391441,Tavorite,0.0170054255963,Phosphoferrite,0.0180804927218,Arrojadite-(KFe),0.0184868466662,Barbosalite,0.0198928670005,Lanthanite-(La),0.0210305058434,Wolfeite,0.0210305058434,Jahnsite-(CaMnMn),0.0210305058434
Annite,Gerhardtite,0.00908265588077,Hauerite,0.0092045761801,Umohoite,0.0103969429165,Clinoatacamite,0.01221785625,Paralaurionite,0.0125195771459,Teineite,0.012844815129,Erionite-Ca,0.0131967930411,Millisite,0.0131967930411,Zellerite,0.0131967930411,Vaterite,0.0135793880098
Anorthite,Melanophlogite,0.0198958197057,Hauerite,0.0214484149202,Ungavaite,0.0230632802007,Hydroboracite,0.0230632802007,Sudburyite,0.0230632802007,Shandite,0.0230632802007,Vauxite,0.0246556836361,Cryptohalite,0.0246556836361,Eastonite,0.0246556836361,Bararite,0.0246556836361
Anorthominasragrite,Gold,0.00708446223613,Muscovite,0.00899478453701,Fluorite,0.00957124066443,Epidote,0.0101046191699,Sillimanite,0.010778265339,Pyrrhotite,0.0112852154442,Scheelite,0.0115132824765,Chalcopyrite,0.0116028332937,Microcline,0.0119437578824,Chrysotile,0.0121554159582
Ansermetite,Gold,0.0137966925316,Galena,0.0151651628626,Quartz,0.0160077279093,Chalcopyrite,0.0169470227358,Tetrahedrite,0.0177410196689,Sphalerite,0.0188491137388,Muscovite,0.0197065855633,Magnetite,0.0200908189637,Hematite,0.0205704484784,Babingtonite,0.0208062594644
Antarcticite,Gold,0.00818043235818,Pyrite,0.00823293947283,Quartz,0.00920379642863,Chalcopyrite,0.0100483483882,Galena,0.0102763833714,Sphalerite,0.0111761496169,Malachite,0.0135631409795,Magnetite,0.0136141602821,Hematite,0.0139391720749,Baryte,0.0147484711544
Anthonyite,Annite,0.0135793880098,Stibnite,0.0163352565701,Glaucophane,0.0181279637395,Uvite,0.0183339699406,Kermesite,0.0183865782838,Phenakite,0.018767970137,Fluorapatite,0.0189968562804,Heterosite,0.0189968562804,Columbite-(Mn),0.0189968562804,Rockbridgeite,0.019295098317
Anthophyllite,Parasymplesite,0.0094838934291,Wakabayashilite,0.0104507415587,Hendricksite,0.0108452470546,Sarkinite,0.0112880910246,Livingstonite,0.0112880910246,Callaghanite,0.0117900265547,Hodgkinsonite,0.0117900265547,Barysilite,0.0117900265547,Petedunnite,0.0117900265547,Chlorophoenicite,0.0117900265547
Antigorite,Hauerite,0.007426789213,Tavorite,0.00885962389923,Arrojadite-(KFe),0.00963142660662,Barbosalite,0.0103639464301,Wolfeite,0.0109566426978,Whiteite-(CaMnMg),0.0136208941321,Potassic-fluoro-richterite,0.0136208941321,Perloffite,0.0142857142857,Sinkankasite,0.0142857142857,Metanatroautunite,0.0142857142857
