mineral,mineral_1,similarity_1,mineral_2,similarity_2,mineral_3,similarity_3,mineral_4,similarity_4,mineral_5,similarity_5,mineral_6,similarity_6,mineral_7,similarity_7,mineral_8,similarity_8,mineral_9,similarity_9,mineral_10,similarity_10
Eglestonite,Gold,0.000356268091739,Sphalerite,0.000747011952191,Quartz,0.00104778536276,Chalcopyrite,0.00107469102633,Galena,0.00112391121101,Pyrite,0.00139973811351,Microcline,0.00169157034113,Malachite,0.00170981924768,Bornite,0.0019768426998,Muscovite,0.00209171359614
Ehrleite,Gold,0.000133821036667,Quartz,0.000190597204574,Pyrite,0.000271125169453,Baryte,0.000289855072464,Chalcopyrite,0.000336541697516,Calcite,0.000339236040437,Galena,0.000422416220783,Sphalerite,0.000499625281039,Fluorite,0.000549349935909,Molybdenite,0.000572082379863
Eitelite,Gold,0.000178380306814,Quartz,0.000190554832153,Galena,0.000211059518784,Chalcopyrite,0.000269088462832,Pyrite,0.000271039436238,Sphalerite,0.00033283408221,Magnetite,0.000370233246946,Baryte,0.000434404865334,Calcite,0.000474769397721,Muscovite,0.00048465266559
Ekanite,Gold,0.00013382700629,Quartz,0.000158831003812,Galena,0.000211178375334,Pyrite,0.000225937641211,Magnetite,0.000247035573123,Sphalerite,0.00024977104321,Chalcopyrite,0.000269233358013,Calcite,0.000339259058217,Hematite,0.0003885003885,Dolomite,0.000449842555106
Elbaite,Hauerite,0.00280898876404,Sussexite,0.00287356321839,Millisite,0.00296735905045,Ferrinatrite,0.00298507462687,Dietrichite,0.00299401197605,Calumetite,0.003003003003,Juanitaite,0.003003003003,Adelite,0.003003003003,Hendricksite,0.00301204819277,Seamanite,0.00302114803625
Eleonorite,Gold,0.000178420090102,Quartz,0.000254129606099,Tetrahedrite,0.000294464075383,Chalcopyrite,0.000336496399489,Calcite,0.000339190014246,Pyrite,0.000361500225938,Galena,0.000422356750669,Cinnabar,0.000452898550725,Malachite,0.000490316253984,Bornite,0.000570450656018
Ellisite,Quartz,0.000190597204574,Gold,0.000267677894267,Pyrite,0.000271125169453,Chalcopyrite,0.000403877221325,Calcite,0.00040711086986,Galena,0.000422416220783,Sphalerite,0.000499625281039,Malachite,0.000613120784795,Magnetite,0.000617741536941,Hematite,0.000777202072539
Elpasolite,Gold,0.000401373589618,Quartz,0.000508243067247,Pyrite,0.000587331706876,Sphalerite,0.000748939003079,Chalcopyrite,0.000874831763122,Galena,0.000914977477477,Calcite,0.000949732039889,Malachite,0.000980031851035,Dolomite,0.00134710372699,Magnetite,0.00148184736972
Elpidite,Gold,0.000222985327565,Quartz,0.000349406009783,Pyrite,0.000497017892644,Chalcopyrite,0.000538321781845,Galena,0.000633445945946,Calcite,0.000814166497049,Sphalerite,0.000832500832501,Silver,0.000842933408261,Scheelite,0.00105792118487,Malachite,0.00110321157146
Elyite,Gold,0.000133821036667,Quartz,0.000190597204574,Pyrite,0.000271125169453,Calcite,0.000339236040437,Magnetite,0.000370553359684,Chalcopyrite,0.000403877221325,Galena,0.000422416220783,Muscovite,0.000485201358564,Malachite,0.000490436488475,Sphalerite,0.000499625281039
Emmonsite,Quartz,0.00152419662136,Pyrite,0.00216782585132,Calcite,0.00243869394391,Chalcopyrite,0.00248672625849,Gold,0.00249788126143,Galena,0.00274165202109,Muscovite,0.00289296046287,Sphalerite,0.00299177262528,Magnetite,0.00332266797933,Chromite,0.00344611528822
Emplectite,Quartz,0.00142943362663,Gold,0.00178404174658,Pyrite,0.00198807157058,Calcite,0.00216919739696,Galena,0.00281491907108,Magnetite,0.00308109440473,Chalcopyrite,0.00309639203016,Muscovite,0.00354609929078,Sphalerite,0.00357975357975,Chromite,0.00409319899244
Empressite,Quartz,0.000794104567689,Pyrite,0.00103912532755,Gold,0.00115988579586,Calcite,0.00128848501288,Chalcopyrite,0.00148038490007,Galena,0.00154831444859,Magnetite,0.00160355248551,Hematite,0.00168088957848,Malachite,0.0017142157463,Sphalerite,0.00183119693691
Enargite,Norbergite,0.00148588410104,Fluor-uvite,0.0015015015015,Fluoro-edenite,0.0015037593985,Tavorite,0.00150829562594,Arrojadite-(KFe),0.00151745068285,Warwickite,0.00152905198777,Wolfeite,0.00152905198777,Parasymplesite,0.00152905198777,Sinhalite,0.00153374233129,Hendricksite,0.00153846153846
Englishite,Quartz,0.000825894984276,Gold,0.000847344244749,Pyrite,0.00112958611965,Chalcopyrite,0.00148038490007,Galena,0.00161880630631,Calcite,0.00176402741027,Magnetite,0.00185070943862,Sphalerite,0.00191459252476,Malachite,0.00220507166483,Chromite,0.00221308883971
Enstatite,Hendricksite,0.0018691588785,Chlorophoenicite,0.00187617260788,Hodgkinsonite,0.00187617260788,Petedunnite,0.00187617260788,Yeatmanite,0.00187969924812,Johnbaumite,0.00187969924812,Hauckite,0.00188323917137,Kolicite,0.00188323917137,Esperite,0.00188323917137,Hancockite,0.00188323917137
Eosphorite,Gold,0.00102267674522,Baryte,0.00272401433692,Galena,0.00301563924539,Quartz,0.00311308767471,Chalcopyrite,0.0035568082679,Pyrite,0.0037027002619,Chromite,0.00371632084237,Malachite,0.00377083079917,Calcite,0.00378890392422,Cinnabar,0.00393013100437
Ephesite,Quartz,0.000158815868882,Gold,0.00026765401258,Calcite,0.000339190014246,Pyrite,0.000361500225938,Sphalerite,0.00041625041625,Chalcopyrite,0.000538502961766,Fluorite,0.00054914881933,Galena,0.000563221627711,Chromite,0.000635122261035,Albite,0.000636537237428
